X.Intercept. RepR2 RepR3 RepR4 Leaf IWB74799
21.70519 -11.08715 -18.86609 -9.533906 -1.111143 -20.69843
20.81901 -12.84755 -17.86407 -11.47291 -0.7243143 -18.7442
20.30941 -7.97641 -16.863 -13.20141 -1.26924 -19.06029
18.72922 -11.04088 -15.78838 -7.012846 -0.5443079 -22.46635
17.34233 -8.47624 -18.47856 -8.752403 0.2237258 -22.18688
16.7992 -9.516111 -19.41503 -7.369218 0.195663 -21.33989
15.58785 -9.573458 -13.4584 -6.284357 -0.4316511 -22.70414
16.23372 -8.307843 -15.19599 -6.326273 0.09458521 -24.25364
17.7783 -11.80938 -17.45563 -8.235444 0.3449326 -21.78937
14.00156 -10.27719 -14.55693 -6.374126 0.2219803 -20.86758
14.30788 -8.655165 -16.49616 -6.475211 0.09056126 -19.02485
13.14934 -10.18049 -16.13137 -3.428329 0.6825302 -17.69107
14.10818 -10.08588 -14.45559 -7.9755 -0.2439522 -17.81198
17.93989 -13.85137 -17.33839 -10.19545 -1.172035 -15.24622
16.25778 -8.54829 -17.54878 -6.609425 -1.906712 -15.76087
15.51613 -10.02377 -16.541 -8.8858 -0.17292 -16.84291
14.14744 -8.606668 -17.90786 -5.997278 0.1096019 -17.37147
13.60033 -6.766798 -17.95367 -2.843854 -0.6302771 -16.03113
13.90182 -9.267882 -16.9891 -8.912291 -1.060684 -13.96439
13.39655 -10.17885 -16.23131 -7.459933 -0.5818142 -14.04268
12.46032 -10.36765 -17.40861 -4.65596 -1.307435 -11.55782
11.63469 -7.211832 -17.04377 -4.858245 -1.144174 -12.66973
10.91397 -8.058762 -15.79675 -9.191607 -0.03479249 -13.058
10.43321 -9.083158 -15.38248 -8.006093 -0.9686855 -14.18224
10.49028 -9.649631 -16.87543 -6.78782 -0.7732064 -13.63891
8.519291 -10.42455 -18.91626 -7.752486 -0.6473355 -10.38107
8.378277 -11.22647 -18.27104 -9.327693 -1.251959 -10.82866
7.440343 -9.472136 -16.21288 -10.50922 -1.476716 -12.95742
6.9589 -7.551236 -15.61177 -8.149148 -1.739004 -12.65651
4.458746 -13.69501 -14.26649 -9.473524 -0.2952926 -12.47547
3.088037 -8.172863 -16.22363 -5.840914 -0.4242194 -11.83078
3.066989 -12.08862 -15.76424 -8.888612 -0.1680851 -10.50319
2.769714 -10.63761 -16.94537 -9.105687 -0.5232673 -8.425269
3.288526 -9.607888 -14.69212 -9.570375 -1.037382 -7.256971
1.093111 -9.561467 -15.70698 -8.076229 -0.7305621 -8.055047
3.553228 -9.952881 -15.67636 -8.924595 -1.353421 -8.514059
